,state,parameter,scenario,value
13538,0.995925776861716,stubbornness,random,0.4569899665551839
13539,0.9964638513986348,stubbornness,random,0.4569899665551839
13540,0.9962463833069616,stubbornness,random,0.4569899665551839
13541,0.996383234296258,stubbornness,random,0.4569899665551839
13542,0.9965806700618122,stubbornness,random,0.4569899665551839
13543,0.9964212502880934,stubbornness,random,0.4569899665551839
13544,0.9970239416326548,stubbornness,random,0.4569899665551839
13545,0.9961824934908492,stubbornness,random,0.4569899665551839
13546,0.9969513438292288,stubbornness,random,0.4569899665551839
13547,0.9970813678513172,stubbornness,random,0.4569899665551839
13548,0.9956649804502644,stubbornness,random,0.4569899665551839
13549,0.9972268704378896,stubbornness,random,0.4569899665551839
13550,0.9971745694194522,stubbornness,random,0.4569899665551839
13551,0.9959539404850682,stubbornness,random,0.4569899665551839
13552,0.9967192848583584,stubbornness,random,0.4569899665551839
13553,0.9959608889410524,stubbornness,random,0.4569899665551839
13554,0.9965292007583452,stubbornness,random,0.4569899665551839
13555,0.9966026916251952,stubbornness,random,0.4569899665551839
13556,0.9961634595346102,stubbornness,random,0.4569899665551839
13557,0.9957647141450656,stubbornness,random,0.4569899665551839
13558,0.9967374705482211,stubbornness,random,0.4569899665551839
13559,0.99697053508001,stubbornness,random,0.4569899665551839
13560,0.9971633045743318,stubbornness,random,0.4569899665551839
13561,0.9972152649608828,stubbornness,random,0.4569899665551839
13562,0.9935156144460112,stubbornness,random,0.4569899665551839
13563,0.9962392940539944,stubbornness,random,0.4569899665551839
13564,0.9964611606633588,stubbornness,random,0.4569899665551839
13565,0.9961172359095296,stubbornness,random,0.4569899665551839
13566,0.9960112150816236,stubbornness,random,0.4569899665551839
13567,0.9962334554844248,stubbornness,random,0.4569899665551839
13568,0.9963076897915484,stubbornness,random,0.4569899665551839
13569,0.9969730846074878,stubbornness,random,0.4569899665551839
13570,0.9969615465815388,stubbornness,random,0.4569899665551839
13571,0.997415318480782,stubbornness,random,0.4569899665551839
13572,0.9966234882402708,stubbornness,random,0.4569899665551839
13573,0.996247116728248,stubbornness,random,0.4569899665551839
13574,0.9964363597274636,stubbornness,random,0.4569899665551839
13575,0.9966557287397236,stubbornness,random,0.4569899665551839
13576,0.9964947630955128,stubbornness,random,0.4569899665551839
13577,0.9959562479652566,stubbornness,random,0.4569899665551839
13578,0.9968921892663628,stubbornness,random,0.4569899665551839
13579,0.9967454030972186,stubbornness,random,0.4569899665551839
13580,0.9958928287946354,stubbornness,random,0.4569899665551839
13581,0.9972464140960292,stubbornness,random,0.4569899665551839
13582,0.9954627445434728,stubbornness,random,0.4569899665551839
13583,0.9964341074232048,stubbornness,random,0.4569899665551839
13584,0.9965892893391352,stubbornness,random,0.4569899665551839
13585,0.9969335226703356,stubbornness,random,0.4569899665551839
13586,0.9953435820710772,stubbornness,random,0.4569899665551839
13587,0.9964653823061188,stubbornness,random,0.4569899665551839
13588,0.9959515150822632,stubbornness,random,0.4569899665551839
13589,0.9955728437030696,stubbornness,random,0.4569899665551839
13590,0.997002559223405,stubbornness,random,0.4569899665551839
13591,0.996625864640724,stubbornness,random,0.4569899665551839
13592,0.9962871849782792,stubbornness,random,0.4569899665551839
13593,0.9961690068841168,stubbornness,random,0.4569899665551839
13594,0.9970203931074264,stubbornness,random,0.4569899665551839
13595,0.9965924187794668,stubbornness,random,0.4569899665551839
13596,0.997225673903312,stubbornness,random,0.4569899665551839
13597,0.9967704582864771,stubbornness,random,0.4569899665551839
13598,0.9963159897190343,stubbornness,random,0.4569899665551839
13599,0.9969333230222908,stubbornness,random,0.4569899665551839
13600,0.99656803477123,stubbornness,random,0.4603010033444816
13601,0.9965026572013738,stubbornness,random,0.4603010033444816
13602,0.99609375388428,stubbornness,random,0.4603010033444816
13603,0.9960305017918438,stubbornness,random,0.4603010033444816
13604,0.9967374463693396,stubbornness,random,0.4603010033444816
13605,0.9968207494985998,stubbornness,random,0.4603010033444816
13606,0.996187239777304,stubbornness,random,0.4603010033444816
13607,0.9966124888613062,stubbornness,random,0.4603010033444816
13608,0.996505548105397,stubbornness,random,0.4603010033444816
13609,0.9969792727718846,stubbornness,random,0.4603010033444816
13610,0.9960857906226954,stubbornness,random,0.4603010033444816
13611,0.9969692502864096,stubbornness,random,0.4603010033444816
13612,0.9970922163243366,stubbornness,random,0.4603010033444816
13613,0.9963538730277078,stubbornness,random,0.4603010033444816
13614,0.9970044934321096,stubbornness,random,0.4603010033444816
13615,0.996456802126654,stubbornness,random,0.4603010033444816
13616,0.99472788732011,stubbornness,random,0.4603010033444816
13617,0.9955529759647376,stubbornness,random,0.4603010033444816
13618,0.9971826587104868,stubbornness,random,0.4603010033444816
13619,0.996402022091301,stubbornness,random,0.4603010033444816
13620,0.9956194189934467,stubbornness,random,0.4603010033444816
13621,0.997344810639673,stubbornness,random,0.4603010033444816
13622,0.9966221367473282,stubbornness,random,0.4603010033444816
13623,0.9970433801874272,stubbornness,random,0.4603010033444816
13624,0.9954129703598852,stubbornness,random,0.4603010033444816
13625,0.9961558352346256,stubbornness,random,0.4603010033444816
13626,0.9964952924470404,stubbornness,random,0.4603010033444816
13627,0.9971833637558316,stubbornness,random,0.4603010033444816
13628,0.996979572868916,stubbornness,random,0.4603010033444816
13629,0.99597121445866,stubbornness,random,0.4603010033444816
13630,0.9969653907181508,stubbornness,random,0.4603010033444816
13631,0.9969840179246634,stubbornness,random,0.4603010033444816
13632,0.9968823754335928,stubbornness,random,0.4603010033444816
13633,0.9955222211863982,stubbornness,random,0.4603010033444816
13634,0.9968478913491144,stubbornness,random,0.4603010033444816
13635,0.996434752958101,stubbornness,random,0.4603010033444816
13636,0.996533613363624,stubbornness,random,0.4603010033444816
13637,0.9969791873243642,stubbornness,random,0.4603010033444816
13638,0.9974797321607752,stubbornness,random,0.4603010033444816
13639,0.9969401966554352,stubbornness,random,0.4603010033444816
13640,0.9963121176920444,stubbornness,random,0.4603010033444816
13641,0.9971100419764166,stubbornness,random,0.4603010033444816
13642,0.996881379604635,stubbornness,random,0.4603010033444816
13643,0.996125043055494,stubbornness,random,0.4603010033444816
13644,0.996540865641211,stubbornness,random,0.4603010033444816
13645,0.9963173500954774,stubbornness,random,0.4603010033444816
13646,0.9967155597885644,stubbornness,random,0.4603010033444816
13647,0.9960272754638736,stubbornness,random,0.4603010033444816
13648,0.995940421943529,stubbornness,random,0.4603010033444816
13649,0.9967202971438868,stubbornness,random,0.4603010033444816
13650,0.9970199905551086,stubbornness,random,0.4603010033444816
13651,0.9966578007813915,stubbornness,random,0.4603010033444816
13652,0.9964051162201764,stubbornness,random,0.4603010033444816
13653,0.996728847247368,stubbornness,random,0.4603010033444816
13654,0.9964490699649614,stubbornness,random,0.4603010033444816
13655,0.9969681441829636,stubbornness,random,0.4603010033444816
13656,0.9974713948078752,stubbornness,random,0.4603010033444816
13657,0.9969752746300804,stubbornness,random,0.4603010033444816
13658,0.9966741533290338,stubbornness,random,0.4603010033444816
13659,0.9965467106443232,stubbornness,random,0.4603010033444816
13660,0.9962562550624456,stubbornness,random,0.4603010033444816
13661,0.9962879137498918,stubbornness,random,0.4603010033444816
13662,0.9968643888638288,stubbornness,random,0.4603010033444816
13663,0.9961841031909432,stubbornness,random,0.4603010033444816
13664,0.9958265757672377,stubbornness,random,0.4603010033444816
13665,0.9964017007908428,stubbornness,random,0.4603010033444816
13666,0.9969573244838988,stubbornness,random,0.4603010033444816
13667,0.9972419056387588,stubbornness,random,0.4603010033444816
13668,0.9954436476295242,stubbornness,random,0.4603010033444816
13669,0.9962049206995842,stubbornness,random,0.4603010033444816
13670,0.9954099345635286,stubbornness,random,0.4603010033444816
13671,0.9968063000298693,stubbornness,random,0.4603010033444816
13672,0.9970768925219838,stubbornness,random,0.4603010033444816
13673,0.9964216901137228,stubbornness,random,0.4603010033444816
13674,0.9974116370408306,stubbornness,random,0.4603010033444816
13675,0.9967578912703408,stubbornness,random,0.4603010033444816
13676,0.9971291665554676,stubbornness,random,0.4603010033444816
13677,0.9952585998268184,stubbornness,random,0.4603010033444816
13678,0.9957321779809264,stubbornness,random,0.4603010033444816
13679,0.9968166203247708,stubbornness,random,0.4603010033444816
13680,0.9969845299391872,stubbornness,random,0.4603010033444816
13681,0.995965448889936,stubbornness,random,0.4603010033444816
13682,0.9966429754598068,stubbornness,random,0.4603010033444816
13683,0.9967776180579252,stubbornness,random,0.4603010033444816
13684,0.9958428699833612,stubbornness,random,0.4603010033444816
13685,0.9961087488493794,stubbornness,random,0.4603010033444816
13686,0.9967577061728288,stubbornness,random,0.4603010033444816
13687,0.9964553325348096,stubbornness,random,0.4603010033444816
13688,0.9962625457725588,stubbornness,random,0.4603010033444816
13689,0.9965311864329196,stubbornness,random,0.4603010033444816
13690,0.996582362473288,stubbornness,random,0.4603010033444816
13691,0.9970905368230152,stubbornness,random,0.4603010033444816
13692,0.9967387899449645,stubbornness,random,0.4603010033444816
13693,0.9969838931650556,stubbornness,random,0.4603010033444816
13694,0.9971080115557626,stubbornness,random,0.4603010033444816
13695,0.9966449855020127,stubbornness,random,0.4603010033444816
13696,0.996473800577342,stubbornness,random,0.4603010033444816
13697,0.9973553117409708,stubbornness,random,0.4603010033444816
13698,0.9966202987019646,stubbornness,random,0.4603010033444816
13699,0.9969248962509274,stubbornness,random,0.4603010033444816
13700,0.9957079301452898,stubbornness,random,0.4636120401337792
13701,0.9978043562681904,stubbornness,random,0.4636120401337792
13702,0.995570695630537,stubbornness,random,0.4636120401337792
13703,0.997195469164184,stubbornness,random,0.4636120401337792
13704,0.99702915246062,stubbornness,random,0.4636120401337792
13705,0.9972144797701504,stubbornness,random,0.4636120401337792
13706,0.9966323846582285,stubbornness,random,0.4636120401337792
13707,0.9967633926063556,stubbornness,random,0.4636120401337792
13708,0.99724405747369,stubbornness,random,0.4636120401337792
13709,0.9962083474359352,stubbornness,random,0.4636120401337792
13710,0.9960608576298894,stubbornness,random,0.4636120401337792
13711,0.9967767916794724,stubbornness,random,0.4636120401337792
13712,0.9957362855336012,stubbornness,random,0.4636120401337792
13713,0.9970827663258796,stubbornness,random,0.4636120401337792
13714,0.9965978988752816,stubbornness,random,0.4636120401337792
13715,0.9974236994456708,stubbornness,random,0.4636120401337792
13716,0.9957498413246438,stubbornness,random,0.4636120401337792
13717,0.9970000331832694,stubbornness,random,0.4636120401337792
13718,0.9966828320848444,stubbornness,random,0.4636120401337792
13719,0.9966835209295324,stubbornness,random,0.4636120401337792
13720,0.9970534489459272,stubbornness,random,0.4636120401337792
13721,0.997024909949729,stubbornness,random,0.4636120401337792
13722,0.9971623122745162,stubbornness,random,0.4636120401337792
13723,0.997135599997528,stubbornness,random,0.4636120401337792
13724,0.9965287260374516,stubbornness,random,0.4636120401337792
13725,0.9969132962832692,stubbornness,random,0.4636120401337792
13726,0.9966751993893463,stubbornness,random,0.4636120401337792
13727,0.996576781265932,stubbornness,random,0.4636120401337792
13728,0.9961144672054264,stubbornness,random,0.4636120401337792
13729,0.9964146828123336,stubbornness,random,0.4636120401337792
13730,0.9967109234339884,stubbornness,random,0.4636120401337792
13731,0.9965899827604808,stubbornness,random,0.4636120401337792
13732,0.9964284297045412,stubbornness,random,0.4636120401337792
13733,0.9957314348700002,stubbornness,random,0.4636120401337792
13734,0.9970977585420968,stubbornness,random,0.4636120401337792
13735,0.9963826513775178,stubbornness,random,0.4636120401337792
13736,0.9962998337054068,stubbornness,random,0.4636120401337792
13737,0.996334908255752,stubbornness,random,0.4636120401337792
13738,0.9960675313217962,stubbornness,random,0.4636120401337792
13739,0.9966285948235902,stubbornness,random,0.4636120401337792
13740,0.9968981242704946,stubbornness,random,0.4636120401337792
13741,0.9969389186128068,stubbornness,random,0.4636120401337792
13742,0.9968815066727283,stubbornness,random,0.4636120401337792
13743,0.9969940551972192,stubbornness,random,0.4636120401337792
13744,0.9969752646745318,stubbornness,random,0.4636120401337792
13745,0.9963992579120314,stubbornness,random,0.4636120401337792
13746,0.9963123763982972,stubbornness,random,0.4636120401337792
13747,0.9960926073858064,stubbornness,random,0.4636120401337792
13748,0.9963664471961868,stubbornness,random,0.4636120401337792
13749,0.9970205865498248,stubbornness,random,0.4636120401337792
13750,0.996813413120228,stubbornness,random,0.4636120401337792
13751,0.996783698190056,stubbornness,random,0.4636120401337792
13752,0.995375588711564,stubbornness,random,0.4636120401337792
13753,0.9965814576595896,stubbornness,random,0.4636120401337792
13754,0.9968316526316822,stubbornness,random,0.4636120401337792
13755,0.9949606307191324,stubbornness,random,0.4636120401337792
13756,0.9965116927589888,stubbornness,random,0.4636120401337792
13757,0.9965552304951492,stubbornness,random,0.4636120401337792
13758,0.9967478451114488,stubbornness,random,0.4636120401337792
13759,0.9971095612955106,stubbornness,random,0.4636120401337792
13760,0.9975627083129592,stubbornness,random,0.4636120401337792
13761,0.9963699512624276,stubbornness,random,0.4636120401337792
13762,0.9970159376743633,stubbornness,random,0.4636120401337792
13763,0.9963468658688992,stubbornness,random,0.4636120401337792
13764,0.9961051631701026,stubbornness,random,0.4636120401337792
13765,0.9960042537841268,stubbornness,random,0.4636120401337792
13766,0.2977852289080182,stubbornness,random,0.4636120401337792
13767,0.9967418683533054,stubbornness,random,0.4636120401337792
13768,0.9963975669683648,stubbornness,random,0.4636120401337792
13769,0.9961917298676448,stubbornness,random,0.4636120401337792
13770,0.9956075376507856,stubbornness,random,0.4636120401337792
13771,0.9967932868969815,stubbornness,random,0.4636120401337792
13772,0.9962472269140528,stubbornness,random,0.4636120401337792
13773,0.9963862194366464,stubbornness,random,0.4636120401337792
13774,0.9970327716489874,stubbornness,random,0.4636120401337792
13775,0.9973354141980876,stubbornness,random,0.4636120401337792
13776,0.9964280932891186,stubbornness,random,0.4636120401337792
13777,0.9968207667044277,stubbornness,random,0.4636120401337792
13778,0.997440610188094,stubbornness,random,0.4636120401337792
13779,0.9968808419329952,stubbornness,random,0.4636120401337792
13780,0.9959513594088236,stubbornness,random,0.4636120401337792
13781,0.9968619153168022,stubbornness,random,0.4636120401337792
13782,0.996152603351672,stubbornness,random,0.4636120401337792
13783,0.9971011577182352,stubbornness,random,0.4636120401337792
13784,0.9961227294377776,stubbornness,random,0.4636120401337792
13785,0.9959573510874852,stubbornness,random,0.4636120401337792
13786,0.9971152393444216,stubbornness,random,0.4636120401337792
13787,0.9970793923187375,stubbornness,random,0.4636120401337792
13788,0.9965174091872868,stubbornness,random,0.4636120401337792
13789,0.9946645545220274,stubbornness,random,0.4636120401337792
13790,0.9966864143418352,stubbornness,random,0.4636120401337792
13791,0.9969503925359576,stubbornness,random,0.4636120401337792
13792,0.996345956681684,stubbornness,random,0.4636120401337792
13793,0.99591226571356,stubbornness,random,0.4636120401337792
13794,0.9969203175708984,stubbornness,random,0.4636120401337792
13795,0.9964982720778868,stubbornness,random,0.4636120401337792
13796,0.9964960592328712,stubbornness,random,0.4636120401337792
13797,0.9964897192438932,stubbornness,random,0.4636120401337792
13798,0.9970381658984546,stubbornness,random,0.4636120401337792
13799,0.9966364829687108,stubbornness,random,0.4636120401337792
13800,0.9960660377930326,stubbornness,random,0.4669230769230769
13801,0.9968311691130468,stubbornness,random,0.4669230769230769
13802,0.9963832500040894,stubbornness,random,0.4669230769230769
13803,0.9967079634125612,stubbornness,random,0.4669230769230769
13804,0.9965173690107988,stubbornness,random,0.4669230769230769
13805,0.996211738749696,stubbornness,random,0.4669230769230769
13806,0.9971361548805392,stubbornness,random,0.4669230769230769
13807,0.996221369828062,stubbornness,random,0.4669230769230769
13808,0.997025419067648,stubbornness,random,0.4669230769230769
13809,0.9971130322596958,stubbornness,random,0.4669230769230769
13810,0.9954389231578183,stubbornness,random,0.4669230769230769
13811,0.994916620162371,stubbornness,random,0.4669230769230769
13812,0.9936631448324502,stubbornness,random,0.4669230769230769
13813,0.94657161875875,stubbornness,random,0.4669230769230769
13814,0.9964566612501332,stubbornness,random,0.4669230769230769
13815,0.995230601186778,stubbornness,random,0.4669230769230769
13816,0.9964720350197585,stubbornness,random,0.4669230769230769
13817,0.9966998060645634,stubbornness,random,0.4669230769230769
13818,0.9968645886193268,stubbornness,random,0.4669230769230769
13819,0.9959886421207268,stubbornness,random,0.4669230769230769
13820,0.9962370364055212,stubbornness,random,0.4669230769230769
13821,0.9940972382914148,stubbornness,random,0.4669230769230769
13822,0.9969472060221553,stubbornness,random,0.4669230769230769
13823,0.9971552731461928,stubbornness,random,0.4669230769230769
13824,0.9973341936151008,stubbornness,random,0.4669230769230769
13825,0.9967565028894814,stubbornness,random,0.4669230769230769
13826,0.9964969854189868,stubbornness,random,0.4669230769230769
13827,0.9971583211629677,stubbornness,random,0.4669230769230769
13828,0.9971588644137938,stubbornness,random,0.4669230769230769
13829,0.9938799161325256,stubbornness,random,0.4669230769230769
13830,0.996655080790486,stubbornness,random,0.4669230769230769
13831,0.9963073156811172,stubbornness,random,0.4669230769230769
13832,0.9967540526647444,stubbornness,random,0.4669230769230769
13833,0.9974715419083884,stubbornness,random,0.4669230769230769
13834,0.9967707488830108,stubbornness,random,0.4669230769230769
13835,0.99691667845744,stubbornness,random,0.4669230769230769
13836,0.996297617751705,stubbornness,random,0.4669230769230769
13837,0.9963637843542186,stubbornness,random,0.4669230769230769
13838,0.9973729087982192,stubbornness,random,0.4669230769230769
13839,0.9959068459200702,stubbornness,random,0.4669230769230769
13840,0.996897025803548,stubbornness,random,0.4669230769230769
13841,0.9958118516183256,stubbornness,random,0.4669230769230769
13842,0.9975156993606928,stubbornness,random,0.4669230769230769
13843,0.9969570051160034,stubbornness,random,0.4669230769230769
13844,0.9974966927852416,stubbornness,random,0.4669230769230769
13845,0.9969816897549098,stubbornness,random,0.4669230769230769
13846,0.9973207020904395,stubbornness,random,0.4669230769230769
13847,0.9969984874647644,stubbornness,random,0.4669230769230769
13848,0.9972496067443168,stubbornness,random,0.4669230769230769
13849,0.9975175130809594,stubbornness,random,0.4669230769230769
13850,0.9953989323199668,stubbornness,random,0.4669230769230769
13851,0.9961538203249546,stubbornness,random,0.4669230769230769
13852,0.9959614248135068,stubbornness,random,0.4669230769230769
13853,0.9967987440683558,stubbornness,random,0.4669230769230769
13854,0.9971646178177638,stubbornness,random,0.4669230769230769
13855,0.9958292765212188,stubbornness,random,0.4669230769230769
13856,0.996541891885212,stubbornness,random,0.4669230769230769
13857,0.9967887449389145,stubbornness,random,0.4669230769230769
13858,0.996725490715775,stubbornness,random,0.4669230769230769
13859,0.9960516780912928,stubbornness,random,0.4669230769230769
13860,0.9972000687129536,stubbornness,random,0.4669230769230769
13861,0.9957548269292068,stubbornness,random,0.4669230769230769
13862,0.9970698433569244,stubbornness,random,0.4669230769230769
13863,0.9968778909909792,stubbornness,random,0.4669230769230769
13864,0.9969443692022572,stubbornness,random,0.4669230769230769
13865,0.9972268598032624,stubbornness,random,0.4669230769230769
13866,0.995882803302354,stubbornness,random,0.4669230769230769
13867,0.9946299858098584,stubbornness,random,0.4669230769230769
13868,0.9967824512510172,stubbornness,random,0.4669230769230769
13869,0.99660985891019,stubbornness,random,0.4669230769230769
13870,0.9971110706378102,stubbornness,random,0.4669230769230769
13871,0.996708181759904,stubbornness,random,0.4669230769230769
13872,0.9954097184189926,stubbornness,random,0.4669230769230769
13873,0.996512902278072,stubbornness,random,0.4669230769230769
13874,0.9964452094618425,stubbornness,random,0.4669230769230769
13875,0.9957344100633936,stubbornness,random,0.4669230769230769
13876,0.9967630662077837,stubbornness,random,0.4669230769230769
13877,0.997363090518312,stubbornness,random,0.4669230769230769
13878,0.9968983518111324,stubbornness,random,0.4669230769230769
13879,0.9971467873102114,stubbornness,random,0.4669230769230769
13880,0.9968831870786496,stubbornness,random,0.4669230769230769
13881,0.9968923948645584,stubbornness,random,0.4669230769230769
13882,0.996973010330436,stubbornness,random,0.4669230769230769
13883,0.9946977485605782,stubbornness,random,0.4669230769230769
13884,0.996480564893256,stubbornness,random,0.4669230769230769
13885,0.9962671233827538,stubbornness,random,0.4669230769230769
13886,0.9966891542471216,stubbornness,random,0.4669230769230769
13887,0.9971386494610098,stubbornness,random,0.4669230769230769
13888,0.9962417844964532,stubbornness,random,0.4669230769230769
13889,0.9968602932768664,stubbornness,random,0.4669230769230769
13890,0.9961879747281952,stubbornness,random,0.4669230769230769
13891,0.9969402372889216,stubbornness,random,0.4669230769230769
13892,0.9971781974524,stubbornness,random,0.4669230769230769
13893,0.997197391104408,stubbornness,random,0.4669230769230769
13894,0.996906465344777,stubbornness,random,0.4669230769230769
13895,0.9964516862747996,stubbornness,random,0.4669230769230769
13896,0.9973533358460526,stubbornness,random,0.4669230769230769
13897,0.9964147680724388,stubbornness,random,0.4669230769230769
13898,0.9953227078766874,stubbornness,random,0.4669230769230769
13899,0.996591698718532,stubbornness,random,0.4669230769230769
13900,0.9961705417025684,stubbornness,random,0.4702341137123745
13901,0.9948311828605358,stubbornness,random,0.4702341137123745
13902,0.996898979276458,stubbornness,random,0.4702341137123745
13903,0.9971781941935436,stubbornness,random,0.4702341137123745
13904,0.9973255989974946,stubbornness,random,0.4702341137123745
13905,0.996897410229423,stubbornness,random,0.4702341137123745
13906,0.9963294968947652,stubbornness,random,0.4702341137123745
13907,0.9957608740634434,stubbornness,random,0.4702341137123745
13908,0.9964935485477356,stubbornness,random,0.4702341137123745
13909,0.9968747173262094,stubbornness,random,0.4702341137123745
13910,0.9954577779468256,stubbornness,random,0.4702341137123745
13911,0.9966002752510104,stubbornness,random,0.4702341137123745
13912,0.9970263762188932,stubbornness,random,0.4702341137123745
13913,0.9970345024028808,stubbornness,random,0.4702341137123745
13914,0.9972080357972116,stubbornness,random,0.4702341137123745
13915,0.9956457909920208,stubbornness,random,0.4702341137123745
13916,0.9971884496979722,stubbornness,random,0.4702341137123745
13917,0.9965531560564572,stubbornness,random,0.4702341137123745
13918,0.9959844698739312,stubbornness,random,0.4702341137123745
13919,0.9957520819907988,stubbornness,random,0.4702341137123745
13920,0.9967536500923948,stubbornness,random,0.4702341137123745
13921,0.9966108071211162,stubbornness,random,0.4702341137123745
13922,0.9962249871120692,stubbornness,random,0.4702341137123745
13923,0.9972062628806304,stubbornness,random,0.4702341137123745
13924,0.9964965850268456,stubbornness,random,0.4702341137123745
13925,0.9965660621395314,stubbornness,random,0.4702341137123745
13926,0.9969990719487652,stubbornness,random,0.4702341137123745
13927,0.9964861597158864,stubbornness,random,0.4702341137123745
13928,0.9967407288645456,stubbornness,random,0.4702341137123745
13929,0.9966011934405944,stubbornness,random,0.4702341137123745
13930,0.9971030573736968,stubbornness,random,0.4702341137123745
13931,0.996636022474364,stubbornness,random,0.4702341137123745
13932,0.9969127073812132,stubbornness,random,0.4702341137123745
13933,0.9974822553816508,stubbornness,random,0.4702341137123745
13934,0.9970430236875194,stubbornness,random,0.4702341137123745
13935,0.9968485411979204,stubbornness,random,0.4702341137123745
13936,0.9968425340089914,stubbornness,random,0.4702341137123745
13937,0.9970255662410616,stubbornness,random,0.4702341137123745
13938,0.99690360627161,stubbornness,random,0.4702341137123745
13939,0.9971723844375756,stubbornness,random,0.4702341137123745
13940,0.996391675075628,stubbornness,random,0.4702341137123745
13941,0.9963472508011608,stubbornness,random,0.4702341137123745
13942,0.9964901054426332,stubbornness,random,0.4702341137123745
13943,0.9963747501515744,stubbornness,random,0.4702341137123745
13944,0.996727560889904,stubbornness,random,0.4702341137123745
13945,0.9963353792727866,stubbornness,random,0.4702341137123745
13946,0.9973684262796552,stubbornness,random,0.4702341137123745
13947,0.9972769335760452,stubbornness,random,0.4702341137123745
13948,0.996247979632848,stubbornness,random,0.4702341137123745
13949,0.9966495280006415,stubbornness,random,0.4702341137123745
13950,0.995026454322496,stubbornness,random,0.4702341137123745
13951,0.9967303084439776,stubbornness,random,0.4702341137123745
13952,0.9969766729852144,stubbornness,random,0.4702341137123745
13953,0.9964505644141796,stubbornness,random,0.4702341137123745
13954,0.9965554013178858,stubbornness,random,0.4702341137123745
13955,0.9972643538264564,stubbornness,random,0.4702341137123745
13956,0.9969649449016108,stubbornness,random,0.4702341137123745
13957,0.9972858003913652,stubbornness,random,0.4702341137123745
13958,0.9966075708617728,stubbornness,random,0.4702341137123745
13959,0.9959299812941216,stubbornness,random,0.4702341137123745
13960,0.9962488965948854,stubbornness,random,0.4702341137123745
13961,0.9964587717112144,stubbornness,random,0.4702341137123745
13962,0.9962768053234026,stubbornness,random,0.4702341137123745
13963,0.996744889941856,stubbornness,random,0.4702341137123745
13964,0.9965131332683884,stubbornness,random,0.4702341137123745
13965,0.9967943283972486,stubbornness,random,0.4702341137123745
13966,0.9970933830242736,stubbornness,random,0.4702341137123745
13967,0.9968907993953192,stubbornness,random,0.4702341137123745
13968,0.996555197171888,stubbornness,random,0.4702341137123745
13969,0.9964123870468088,stubbornness,random,0.4702341137123745
13970,0.9967400424719738,stubbornness,random,0.4702341137123745
13971,0.996134040176364,stubbornness,random,0.4702341137123745
13972,0.9970216073728054,stubbornness,random,0.4702341137123745
13973,0.9961762693291908,stubbornness,random,0.4702341137123745
13974,0.996593941295818,stubbornness,random,0.4702341137123745
13975,0.9964157813407618,stubbornness,random,0.4702341137123745
13976,0.9959574979791004,stubbornness,random,0.4702341137123745
13977,0.996035979063304,stubbornness,random,0.4702341137123745
13978,0.997422793269896,stubbornness,random,0.4702341137123745
13979,0.9959943242815884,stubbornness,random,0.4702341137123745
13980,0.9960554820190186,stubbornness,random,0.4702341137123745
13981,0.9965491972983556,stubbornness,random,0.4702341137123745
13982,0.9965368660185012,stubbornness,random,0.4702341137123745
13983,0.9969889301499282,stubbornness,random,0.4702341137123745
13984,0.9967176193600734,stubbornness,random,0.4702341137123745
13985,0.9972754750369096,stubbornness,random,0.4702341137123745
13986,0.996850666278174,stubbornness,random,0.4702341137123745
13987,0.9959361542901476,stubbornness,random,0.4702341137123745
13988,0.9973688152300496,stubbornness,random,0.4702341137123745
13989,0.9964160042470714,stubbornness,random,0.4702341137123745
13990,0.9965327829259606,stubbornness,random,0.4702341137123745
13991,0.9970486107737482,stubbornness,random,0.4702341137123745
13992,0.9967854531627424,stubbornness,random,0.4702341137123745
13993,0.9961501272099644,stubbornness,random,0.4702341137123745
13994,0.996251754804696,stubbornness,random,0.4702341137123745
13995,0.996542735191943,stubbornness,random,0.4702341137123745
13996,0.9962985345160528,stubbornness,random,0.4702341137123745
13997,0.9970851437936984,stubbornness,random,0.4702341137123745
13998,0.9962423492588094,stubbornness,random,0.4702341137123745
13999,0.9966447415065008,stubbornness,random,0.4702341137123745
14000,0.9970067287180496,stubbornness,random,0.4735451505016722
14001,0.9962727901509828,stubbornness,random,0.4735451505016722
14002,0.996334957342208,stubbornness,random,0.4735451505016722
14003,0.9969038637656924,stubbornness,random,0.4735451505016722
14004,0.9958864157407882,stubbornness,random,0.4735451505016722
14005,0.9964871679558216,stubbornness,random,0.4735451505016722
14006,0.9971580498072582,stubbornness,random,0.4735451505016722
14007,0.9961353713854812,stubbornness,random,0.4735451505016722
14008,0.9969991920512532,stubbornness,random,0.4735451505016722
14009,0.9964434659151554,stubbornness,random,0.4735451505016722
14010,0.9970414316762096,stubbornness,random,0.4735451505016722
14011,0.9966897133160753,stubbornness,random,0.4735451505016722
14012,0.9968663499779792,stubbornness,random,0.4735451505016722
14013,0.9964909452447518,stubbornness,random,0.4735451505016722
14014,0.9970832784984776,stubbornness,random,0.4735451505016722
14015,0.997026657625075,stubbornness,random,0.4735451505016722
14016,0.9961569038014622,stubbornness,random,0.4735451505016722
14017,0.9976356997907068,stubbornness,random,0.4735451505016722
14018,0.9967084357722046,stubbornness,random,0.4735451505016722
14019,0.9972605285452858,stubbornness,random,0.4735451505016722
14020,0.9970972249650156,stubbornness,random,0.4735451505016722
14021,0.9964194699941336,stubbornness,random,0.4735451505016722
14022,0.9967471936731028,stubbornness,random,0.4735451505016722
