state,parameter,scenario,value
0.16686553822014627,stubbornness,random,0.013311036789297659
-0.30401319038079117,stubbornness,random,0.013311036789297659
-0.33432932457404524,stubbornness,random,0.013311036789297659
0.39489748787255463,stubbornness,random,0.013311036789297659
0.08188824147496063,stubbornness,random,0.013311036789297659
-0.4753363983818344,stubbornness,random,0.013311036789297659
0.19335744901422847,stubbornness,random,0.013311036789297659
0.16434485990892259,stubbornness,random,0.013311036789297659
-0.10218914796322896,stubbornness,random,0.013311036789297659
-0.6232438036735582,stubbornness,random,0.013311036789297659
-0.6280484455696604,stubbornness,random,0.013311036789297659
0.0661077751310927,stubbornness,random,0.013311036789297659
0.4771390707650171,stubbornness,random,0.013311036789297659
0.20047525821667972,stubbornness,random,0.013311036789297659
-0.47365427586251724,stubbornness,random,0.013311036789297659
0.31590303517187646,stubbornness,random,0.013311036789297659
-0.7393801697052002,stubbornness,random,0.013311036789297659
-0.16408303535582175,stubbornness,random,0.013311036789297659
0.028469414676394633,stubbornness,random,0.013311036789297659
-0.32835665159394967,stubbornness,random,0.013311036789297659
-0.36386374547681327,stubbornness,random,0.013311036789297659
-0.2359329875117586,stubbornness,random,0.013311036789297659
-0.10216188180067377,stubbornness,random,0.013311036789297659
0.48836400035715255,stubbornness,random,0.013311036789297659
-0.0644085469188423,stubbornness,random,0.013311036789297659
0.10373791103779337,stubbornness,random,0.013311036789297659
-0.23564814148740645,stubbornness,random,0.013311036789297659
0.3003374471404644,stubbornness,random,0.013311036789297659
-0.020654304888155763,stubbornness,random,0.013311036789297659
0.42659646876962176,stubbornness,random,0.013311036789297659
-0.24447814164579337,stubbornness,random,0.013311036789297659
-0.6520010398372106,stubbornness,random,0.013311036789297659
-0.20191453414885366,stubbornness,random,0.013311036789297659
-0.7854810801805591,stubbornness,random,0.013311036789297659
-0.7843280570480891,stubbornness,random,0.013311036789297659
0.35589896846306923,stubbornness,random,0.013311036789297659
-0.6837459480095862,stubbornness,random,0.013311036789297659
-0.739207699780588,stubbornness,random,0.013311036789297659
0.16422747846624294,stubbornness,random,0.013311036789297659
-0.8697554453610635,stubbornness,random,0.013311036789297659
-0.07104283795157429,stubbornness,random,0.013311036789297659
0.08925088522554053,stubbornness,random,0.013311036789297659
0.015493662090222887,stubbornness,random,0.013311036789297659
-0.13613201476601777,stubbornness,random,0.013311036789297659
-0.41354306523776707,stubbornness,random,0.013311036789297659
-0.3494702313057511,stubbornness,random,0.013311036789297659
-0.020074952618981175,stubbornness,random,0.013311036789297659
0.7815625030599265,stubbornness,random,0.013311036789297659
0.49290509630282375,stubbornness,random,0.013311036789297659
0.35396152088329547,stubbornness,random,0.013311036789297659
0.16289129829614918,stubbornness,random,0.013311036789297659
-0.2567028316205397,stubbornness,random,0.013311036789297659
-0.2408183227542668,stubbornness,random,0.013311036789297659
-0.08285347888873588,stubbornness,random,0.013311036789297659
-0.7320741027238413,stubbornness,random,0.013311036789297659
0.18270618980699888,stubbornness,random,0.013311036789297659
-0.3319995033938808,stubbornness,random,0.013311036789297659
0.43566675232730323,stubbornness,random,0.013311036789297659
-0.5042992228110896,stubbornness,random,0.013311036789297659
-0.34818511990702133,stubbornness,random,0.013311036789297659
-0.6660255642814961,stubbornness,random,0.013311036789297659
-0.10877971130861283,stubbornness,random,0.013311036789297659
0.30122441034091507,stubbornness,random,0.013311036789297659
-0.5542817380759315,stubbornness,random,0.013311036789297659
0.3276569698273445,stubbornness,random,0.013311036789297659
-0.090876633621291,stubbornness,random,0.013311036789297659
0.4080474050709635,stubbornness,random,0.013311036789297659
0.5739484916299672,stubbornness,random,0.013311036789297659
-0.5281789581988185,stubbornness,random,0.013311036789297659
-0.8956572099765717,stubbornness,random,0.013311036789297659
-0.38032321887452647,stubbornness,random,0.013311036789297659
0.21205291624428577,stubbornness,random,0.013311036789297659
-0.3238684378606458,stubbornness,random,0.013311036789297659
0.039570808757863105,stubbornness,random,0.013311036789297659
-0.6169688623584314,stubbornness,random,0.013311036789297659
0.5042123839659434,stubbornness,random,0.01662207357859532
0.7633526944070012,stubbornness,random,0.01662207357859532
-0.13375684748004787,stubbornness,random,0.01662207357859532
-0.41468252467575645,stubbornness,random,0.01662207357859532
-0.021494623213945345,stubbornness,random,0.01662207357859532
0.8916954423244003,stubbornness,random,0.01662207357859532
0.1034809708519594,stubbornness,random,0.01662207357859532
0.21038562255387952,stubbornness,random,0.01662207357859532
0.3977181124698273,stubbornness,random,0.01662207357859532
-0.1290561089563759,stubbornness,random,0.01662207357859532
-0.34831920542848166,stubbornness,random,0.01662207357859532
0.2238486023817905,stubbornness,random,0.01662207357859532
-0.23253847903576486,stubbornness,random,0.01662207357859532
-0.7385478485014068,stubbornness,random,0.01662207357859532
-0.39214208927474864,stubbornness,random,0.01662207357859532
0.10754559410520431,stubbornness,random,0.01662207357859532
0.5103234120052976,stubbornness,random,0.01662207357859532
0.14150587299611272,stubbornness,random,0.01662207357859532
-0.31174965357061535,stubbornness,random,0.01662207357859532
-0.2908284368982004,stubbornness,random,0.01662207357859532
-0.2475588677134004,stubbornness,random,0.01662207357859532
-0.46519666207277205,stubbornness,random,0.01662207357859532
