scenario,rewiring,topology,model_run,friendly_name,network_class,convergence_rate,final_cooperativity,final_polarization,time_to_majority,rel_vs_static_rate,rel_vs_static_coop,rel_vs_static_polar,rel_vs_static_time,rel_vs_random_rate,rel_vs_random_coop,rel_vs_random_polar,rel_vs_random_time,better_than_static_rate,better_than_static_coop,better_than_static_polar,better_than_static_time,better_than_random_rate,better_than_random_coop,better_than_random_polar,better_than_random_time
bridge,same,cl,49,bridge (similar),undirected,-0.1331515442142151,0.6673367393741048,0.7281198838949529,23174.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,50,bridge (similar),undirected,0.5661387803165119,0.7156489122167061,0.681764488433941,17012.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,51,bridge (similar),undirected,,-0.1428691379310723,0.8993601152977406,,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,51,bridge (similar),undirected,0.05530550580315495,0.7463621603305711,0.654417282606616,14329.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,52,bridge (similar),undirected,-0.00018963831477568168,0.6188737537467961,0.7656037726851062,31177.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,53,bridge (similar),undirected,0.06136586724745223,0.7065392792259719,0.6936998656270794,19109.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,54,bridge (similar),undirected,0.29694528387869445,0.6057021300475581,0.7713692918492422,28123.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,55,bridge (similar),undirected,0.27833759991389095,0.7185843227983112,0.6778754055325397,17492.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,56,bridge (similar),undirected,0.18008283881888876,0.6685192842634089,0.7277586605539605,19484.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,57,bridge (similar),undirected,-0.3890674462363561,0.6696947049120267,0.7235524547682092,20481.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,58,bridge (similar),undirected,-0.07132439938327854,0.6768973069704585,0.719121035270615,21758.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,59,bridge (similar),undirected,0.33943152421412265,0.7238844815640623,0.6729741324675593,16282.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,60,bridge (similar),undirected,0.1623588424347815,0.6397282762191971,0.7448636250085825,25873.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,61,bridge (similar),undirected,0.19631741545834394,0.7049536521958849,0.6959120712985648,18275.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,62,bridge (similar),undirected,0.300663818153918,0.0459691077918137,0.9666271091620592,,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,62,bridge (similar),undirected,0.16863342060414513,0.71308779443367,0.6855233970825342,20752.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,63,bridge (similar),undirected,0.10973706500802946,0.7060230847955316,0.6908829804884142,19500.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,64,bridge (similar),undirected,0.07311780229022294,0.6865462978877814,0.7097867873055141,17430.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,65,bridge (similar),undirected,0.015612785022291688,0.6823645454088629,0.7131422650784842,21424.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,66,bridge (similar),undirected,0.027687785925890357,0.6977503373662999,0.7020156940136,19627.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,67,bridge (similar),undirected,0.02851496917311727,0.692164727299786,0.707549967197504,24441.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,68,bridge (similar),undirected,-0.11829402420046675,0.699824795780743,0.6946077844910723,22834.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,69,bridge (similar),undirected,0.08200693466164218,0.686115425316687,0.7094239972002165,22843.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,70,bridge (similar),undirected,-0.05812096980334213,0.6547645558465714,0.7414143379992334,24859.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,71,bridge (similar),undirected,0.10968619676169558,0.725166743408323,0.6744903427062169,14503.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,72,bridge (similar),undirected,0.3746065343758772,0.6728231999128031,0.7213542478955022,20120.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,73,bridge (similar),undirected,-0.1513208264325379,0.3194708935920411,0.925124439758893,,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,73,bridge (similar),undirected,0.11808847600554974,0.6831195353471555,0.7135139762807421,21281.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,74,bridge (similar),undirected,-0.16997978859089158,0.7104108839750377,0.6875314487740404,16629.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,75,bridge (similar),undirected,0.017588003846183215,0.710576318696041,0.688327778845255,17299.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,76,bridge (similar),undirected,0.08756839901028232,0.6715217138113779,0.7221812322242415,20036.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,77,bridge (similar),undirected,-0.24789971298960733,0.6858497024614676,0.7113404094572228,16125.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,78,bridge (similar),undirected,-0.0015285472792416618,0.6835440230585944,0.7110585292779433,18369.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,79,bridge (similar),undirected,0.12642900119441197,0.7124831819465386,0.6854747785617669,16199.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,80,bridge (similar),undirected,0.2554224557188144,0.7027602902646805,0.6937094430221966,22804.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,81,bridge (similar),undirected,-0.17682909976281552,0.6362246883820106,0.7508159256073869,25319.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,82,bridge (similar),undirected,0.2769164969128283,0.6724116298541511,0.7196620292518086,16829.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,83,bridge (similar),undirected,0.4510751967732093,0.7099622044268793,0.6912885516491222,16804.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,84,bridge (similar),undirected,0.18166565696801862,0.4975624204399264,0.845902688412593,18382.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,84,bridge (similar),undirected,-0.1426153046493622,0.6763800040538367,0.7212431968584996,20219.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,85,bridge (similar),undirected,0.47432651294975453,0.6660991735778985,0.73049917568795,21666.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,86,bridge (similar),undirected,-0.2824633132177309,0.6573894222882916,0.7378920324745947,24828.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,87,bridge (similar),undirected,-0.039315712895638635,0.6791474751222135,0.7157722160385701,22403.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,88,bridge (similar),undirected,-0.0067013782018498095,0.6506059839209701,0.7386571058249034,16244.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
bridge,same,cl,89,bridge (similar),undirected,0.014171340105535817,0.6852796404677954,0.7099795258387287,22568.0,0.6172559282372537,1.155846339114575,0.9105255516737786,1.0452248497748893,0.8220940911911397,1.1702404201734438,0.9000859959748924,1.0147630189826784,False,True,True,False,False,True,True,False
biased,diff,cl,0,local (opposite),undirected,0.043694918021203864,0.39396741913047656,0.8942514390042988,20500.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,1,local (opposite),undirected,-0.043010303814000436,0.38167892786843677,0.9004812990471138,12879.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,2,local (opposite),undirected,-0.021982284669496862,0.3808801789568012,0.900125549617107,13840.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,3,local (opposite),undirected,-0.005197888761376003,0.46142992761008256,0.8646029861414063,20962.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,4,local (opposite),undirected,0.4148455463041832,0.5157501566738986,0.8323111636985261,17643.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,5,local (opposite),undirected,0.2704884440316738,0.5989906366310332,0.7763877004875536,16727.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,6,local (opposite),undirected,0.4115458849297995,0.28115853109616684,0.9314383982341357,21010.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,7,local (opposite),undirected,-0.025208987682058485,0.5277719350612106,0.8249631482339289,15190.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,8,local (opposite),undirected,0.3395978285691375,0.4053084062085464,0.887291539799933,21305.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,8,local (opposite),undirected,,0.39486072520055676,0.8935525350908656,,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,9,local (opposite),undirected,-0.20227857976768215,0.44501023622645897,0.8698740027059073,28099.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,10,local (opposite),undirected,-0.0790083968127765,0.4811649743088773,0.8519951922503567,16841.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,11,local (opposite),undirected,0.12217359299656448,0.4867630925283185,0.8497828965797984,20351.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,12,local (opposite),undirected,0.21948396760941055,0.437867498359176,0.8739720283705479,22229.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,13,local (opposite),undirected,0.3012941438122253,0.4182631774021211,0.8812179141066306,13996.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,14,local (opposite),undirected,-0.055437254653613675,0.4351581198281294,0.8739526490447097,25358.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,15,local (opposite),undirected,0.45357231389733094,0.5768344697638932,0.7964277217812974,11975.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,16,local (opposite),undirected,-0.14018799176318386,0.4186177384587716,0.8830533806202271,17879.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,17,local (opposite),undirected,0.14718022264583316,0.28386168747453555,0.9306991701169071,16140.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,18,local (opposite),undirected,0.27889606700037184,0.4459072813831017,0.8700978403191181,19899.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,19,local (opposite),undirected,0.3315340702249165,0.4006774312296,0.8918194852633755,15721.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,20,local (opposite),undirected,0.026727109000406677,0.4996868865840628,0.8418358555363604,13939.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,21,local (opposite),undirected,0.024468015357255846,0.4956987462817861,0.8456523896946164,24451.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,22,local (opposite),undirected,-0.4017525969413682,0.42987778232612617,0.8756147427480995,17266.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,23,local (opposite),undirected,0.34940316862635057,0.4550467728149859,0.8681203024570056,17152.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,24,local (opposite),undirected,0.6902457284668179,0.433130488579693,0.8723771261950404,19141.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,25,local (opposite),undirected,0.1467069455305404,0.48889750319011366,0.8467432361497881,24631.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,26,local (opposite),undirected,-0.16880363514001004,0.4759766147250342,0.854312210491367,20128.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,27,local (opposite),undirected,0.23519067191530085,0.41997368584545675,0.8820100911941304,24141.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,28,local (opposite),undirected,0.11301678152457588,0.5002949356991053,0.8425377766433289,17914.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,29,local (opposite),undirected,0.030280857047153657,0.3954594912583559,0.8926786099823543,19330.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,30,local (opposite),undirected,0.015408803537244534,0.4453082463620236,0.8687639660872696,23859.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,31,local (opposite),undirected,,-0.5191318871617997,0.69749540423092,,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,31,local (opposite),undirected,0.5354510725465189,0.5216456185734863,0.8283053390290551,21924.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,32,local (opposite),undirected,0.16878433402961843,0.415717212840362,0.8842364575463147,18612.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,33,local (opposite),undirected,-0.019822730496385933,0.47846816512321066,0.8560679269936059,17055.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,34,local (opposite),undirected,0.04062974433174328,0.41501678107626905,0.8846086924535983,31747.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,35,local (opposite),undirected,0.2754179533996139,0.35164622399525003,0.9106788547635338,28029.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,36,local (opposite),undirected,0.15801392159381633,0.5415145172661976,0.8189987725972409,28458.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,37,local (opposite),undirected,0.13417155668297126,0.4554636994357608,0.8600076818774296,22007.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,38,local (opposite),undirected,0.0813728642051701,0.42646984162509527,0.8783607416420931,16162.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,39,local (opposite),undirected,0.005017986713024118,0.41207714625587566,0.8896056109523813,18727.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,40,local (opposite),undirected,0.04369734880749875,0.38350276637793485,0.8985584899110314,13503.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,41,local (opposite),undirected,-0.16202824854918577,0.3905351179236456,0.8953129994639901,23739.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,42,local (opposite),undirected,0.2325099898078397,-0.1875923222091156,0.9420184017670634,,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,42,local (opposite),undirected,-0.26658975423091696,0.46695374666702766,0.8621050321013556,22339.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,43,local (opposite),undirected,-0.1736980832238237,0.43421533282641206,0.8737168781987878,17614.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,44,local (opposite),undirected,0.09029959725810963,0.5067352718108338,0.8368062588382925,18136.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,45,local (opposite),undirected,0.08020893148509854,0.46324086688445415,0.859882880950411,25743.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,46,local (opposite),undirected,0.0865571543066374,0.4926545680270893,0.847453043038079,18373.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,47,local (opposite),undirected,0.27855603340500157,0.489375881888073,0.8472382780613167,30117.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,48,local (opposite),undirected,0.33711657019646857,0.5267020010298141,0.8268507332837766,20742.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,49,local (opposite),undirected,0.10500064905228132,0.4550677474968714,0.8645602734983295,17395.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,50,local (opposite),undirected,0.065848869411091,0.4322065114921654,0.880152368589125,20300.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
biased,diff,cl,51,local (opposite),undirected,-0.04624329076461295,0.450411737042622,0.8704581204582675,15270.0,1.118660258998103,0.7280739961376723,1.106664469470172,1.026613747280876,1.4898908976038352,0.7371409073373809,1.093976099168235,0.996694314858883,True,False,False,False,True,False,False,True
